"A_Midsummer_Nights_Dream" "fallushr" "shakespeare-alls-11" "shakespeare-as-12" "shakespeare-comedy-7" "shakespeare-loves-8" "shakespeare-merchant-5" "shakespeare-merry-15" "shakespeare-midsummer-16" "shakespeare-much-3"
"hand" 0.0585000585000585 0.0413621949538122 0.0895437339737067 0.0695742922989955 0.079783969559347 0.078125 0.0984119883694923 0.0755699231705781 0.0580349370320933 0.0928176795580111
"men" 0.0702000702000702 0.0275747966358748 0.0610525458911637 0.0652258990303083 0.0675095127040628 0.0868055555555556 0.111831804965332 0.0629749359754818 0.069641924438512 0.114917127071823
"pedro" 0 0 0 0 0 0 0 0 0 0.676243093922652
"could" 0.076050076050076 0.206810974769061 0.077333224795474 0.104361438448493 0.0920584264146311 0.0173611111111111 0.0492059941847461 0.0839665813006423 0.0754454181417213 0.0795580110497238
"act" 0.0292500292500293 0 0.113964752330172 0.0956646519111188 0.0675095127040628 0.0390625 0.102885260568106 0.109156555690835 0.052231443328884 0.0751381215469613
"ever" 0.0877500877500877 0.0413621949538122 0.11803492205625 0.108709831717181 0.0245489137105683 0.0564236111111111 0.0536792663833594 0.0587766069104496 0.08705240554814 0.0883977900552486
"every" 0.111150111150111 0.0275747966358748 0.077333224795474 0.100013045179806 0.0306861421382104 0.0954861111111111 0.0581525385819727 0.0293883034552248 0.110266380360977 0.0928176795580111
"nay" 0.0526500526500527 0 0.0814033945215515 0.07827107883637 0.104332883269915 0.0694444444444444 0.0536792663833594 0.109156555690835 0.052231443328884 0.101657458563536
"day" 0.111150111150111 0.0551495932717496 0.0447718669868533 0.0695742922989955 0.0859211979869891 0.0954861111111111 0.0984119883694923 0.0335866325202569 0.110266380360977 0.061878453038674
"again" 0.0819000819000819 0.0413621949538122 0.109894582604095 0.0739226855676827 0.104332883269915 0.0737847222222222 0.062625810780586 0.071371594105546 0.0812489118449306 0.0353591160220995
"de" 0 0.0413621949538122 0.0122105091782327 0.0304387528808105 0 0.490451388888889 0 0.0923632394307066 0 0
"marry" 0.0409500409500409 0 0.0895437339737067 0.0956646519111188 0.0613722842764208 0.0390625 0.0402594497875196 0.125949871950964 0.0406244559224653 0.141436464088398
"portia" 0 0 0 0 0 0 0.662044285394766 0 0 0
"life" 0.0819000819000819 0.0275747966358748 0.101754243151939 0.104361438448493 0.104332883269915 0.0260416666666667 0.093938716170879 0.0377849615852891 0.0812489118449306 0.0662983425414365
"wife" 0.0117000117000117 0 0.122105091782327 0.0304387528808105 0.227077451822757 0.0173611111111111 0.0849921717736524 0.167933162601285 0.0116069874064187 0.0265193370165746
"name" 0.0819000819000819 0.0275747966358748 0.077333224795474 0.0521807192242466 0.0981956548422732 0.078125 0.0357861775889063 0.0923632394307066 0.0812489118449306 0.0928176795580111
"till" 0.076050076050076 0 0.0691928853433188 0.07827107883637 0.153430710691052 0.0477430555555556 0.0492059941847461 0.0671732650405139 0.0754454181417213 0.0972375690607735
"father" 0.0351000351000351 0 0.0610525458911637 0.160890550941427 0.0245489137105683 0.0564236111111111 0.143144710355625 0.0587766069104496 0.0406244559224653 0.061878453038674
"leave" 0.0877500877500877 0.0137873983179374 0.101754243151939 0.0652258990303083 0.0490978274211366 0.0260416666666667 0.111831804965332 0.0629749359754818 0.08705240554814 0.0662983425414365
"bottom" 0.386100386100386 0 0.00814033945215516 0.00869678653737444 0 0 0.00447327219861329 0.00419832906503212 0.388834078115025 0
"eye" 0.117000117000117 0.068936991589687 0.0366315275346982 0.0521807192242466 0.0675095127040628 0.147569444444444 0.0447327219861329 0.0335866325202569 0.116069874064187 0.0397790055248619
"bertram" 0 0 0.553543082746551 0 0 0 0 0 0 0
"antonio" 0 0 0.00407016972607758 0 0 0 0.451800492059942 0 0 0.14585635359116
"princess" 0.00585000585000585 0 0 0.0130451798060617 0 0.564236111111111 0 0 0.00580349370320933 0
"three" 0.0526500526500527 0 0.028491188082543 0.039135539418185 0.0306861421382104 0.199652777777778 0.116305077163945 0.0797682522356102 0.052231443328884 0.0220994475138122
"word" 0.0526500526500527 0 0.0488420367129309 0.0695742922989955 0.0613722842764208 0.143229166666667 0.0536792663833594 0.0881649103656745 0.052231443328884 0.0574585635359116
"down" 0.0994500994500994 0.0965117882255618 0.0651227156172412 0.0521807192242466 0.0429605989934945 0.0434027777777778 0.0402594497875196 0.0629749359754818 0.0986593929545586 0.0883977900552486
"theseus" 0.368550368550369 0 0 0 0 0 0 0 0.388834078115025 0
"both" 0.0702000702000702 0.0137873983179374 0.0976840734258619 0.039135539418185 0.0920584264146311 0.0607638888888889 0.062625810780586 0.0629749359754818 0.069641924438512 0.0486187845303867
"ferdinand" 0 0 0 0 0 0.551215277777778 0 0 0 0
"find" 0.0643500643500644 0.0413621949538122 0.0976840734258619 0.0652258990303083 0.0429605989934945 0.0390625 0.0715723551778126 0.0839665813006423 0.0638384307353027 0.0486187845303867
"hugh" 0 0 0 0 0 0 0 0.528989462194047 0 0.00441988950276243
"though" 0.0585000585000585 0 0.0895437339737067 0.0826194721050572 0.0736467411317049 0.0607638888888889 0.0402594497875196 0.071371594105546 0.0580349370320933 0.061878453038674
"about" 0.0409500409500409 0.179236178133186 0.0325613578086206 0.0304387528808105 0.0429605989934945 0.0260416666666667 0.0402594497875196 0.113354884755867 0.0406244559224653 0.154696132596685
"celia" 0 0 0 0.54789755185459 0 0 0 0 0 0
"many" 0.0292500292500293 0.179236178133186 0.0732630550693964 0.100013045179806 0.0306861421382104 0.0520833333333333 0.107358532766719 0.0419832906503212 0.0290174685160467 0.0486187845303867
"better" 0.0234000234000234 0 0.0610525458911637 0.130451798060617 0.0368233705658525 0.0477430555555556 0.093938716170879 0.0839665813006423 0.0232139748128373 0.061878453038674
"doctor" 0 0 0.00407016972607758 0 0.0184116852829262 0 0.0760456273764259 0.432427893698308 0 0.00441988950276243
"john" 0 0 0.00407016972607758 0 0 0 0 0.247701414836895 0 0.287292817679558
"indeed" 0.0234000234000234 0.124086584861437 0.0854735642476291 0.0434839326868722 0.0184116852829262 0.0434027777777778 0.062625810780586 0.0881649103656745 0.0232139748128373 0.119337016574586
"young" 0.0409500409500409 0 0.0976840734258619 0.126103404791929 0 0.0217013888888889 0.102885260568106 0.0629749359754818 0.0406244559224653 0.0574585635359116
"woman" 0.0292500292500293 0 0.028491188082543 0.104361438448493 0.0552350558487787 0.0564236111111111 0.0268396331916797 0.184726478861413 0.0290174685160467 0.0397790055248619
"armado" 0 0 0 0 0 0.525173611111111 0 0 0 0
"call" 0.0643500643500644 0 0.028491188082543 0.0956646519111188 0.0859211979869891 0.0520833333333333 0.0536792663833594 0.0629749359754818 0.0638384307353027 0.0707182320441989
"none" 0.0468000468000468 0.0137873983179374 0.0691928853433188 0.0521807192242466 0.079783969559347 0.0520833333333333 0.062625810780586 0.0461816197153533 0.0464279496256747 0.101657458563536
"poor" 0.0526500526500527 0 0.113964752330172 0.0956646519111188 0.0675095127040628 0.0303819444444444 0.0536792663833594 0.0461816197153533 0.052231443328884 0.0441988950276243
"bassanio" 0 0 0 0 0 0 0.527846119436368 0 0 0
"being" 0.0526500526500527 0.0137873983179374 0.0407016972607758 0.0739226855676827 0.104332883269915 0.0607638888888889 0.0715723551778126 0.0251899743901927 0.052231443328884 0.0839779005524862
"little" 0.0643500643500644 0.0551495932717496 0.0488420367129309 0.100013045179806 0.0122744568552842 0.0737847222222222 0.0536792663833594 0.0671732650405139 0.0638384307353027 0.0441988950276243
"myself" 0.0292500292500293 0.124086584861437 0.0569823761650861 0.0478323259555594 0.0675095127040628 0.0347222222222222 0.0849921717736524 0.0839665813006423 0.0290174685160467 0.0707182320441989
"part" 0.0936000936000936 0.0413621949538122 0.0366315275346982 0.0739226855676827 0.0429605989934945 0.0607638888888889 0.0849921717736524 0.0125949871950964 0.0928558992513493 0.061878453038674
"costard" 0 0 0 0 0 0.503472222222222 0 0.00419832906503212 0 0
"lafeu" 0 0 0.476209857951077 0 0 0 0 0 0 0
"quickly" 0.0117000117000117 0.0137873983179374 0.0162806789043103 0.0130451798060617 0 0.00868055555555556 0 0.428229564633276 0.0116069874064187 0.00441988950276243
"second" 0 0.0137873983179374 0.28491188082543 0.0478323259555594 0.116607340125199 0.00434027777777778 0.0178930887944531 0.0167933162601285 0 0.030939226519337
"within" 0.0585000585000585 0.151661381497311 0.0407016972607758 0.0434839326868722 0.190254081256904 0.0434027777777778 0.0447327219861329 0.0503799487803854 0.0580349370320933 0.00883977900552486
"er" 0.0877500877500877 0 0.0854735642476291 0.0347871461494978 0.0613722842764208 0.0694444444444444 0.0715723551778126 0.0461816197153533 0.08705240554814 0.0132596685082873
"hero" 0 0.0137873983179374 0 0.00869678653737444 0 0 0 0 0 0.495027624309392
"way" 0.0468000468000468 0.0827243899076244 0.0569823761650861 0.039135539418185 0.0368233705658525 0.0564236111111111 0.0492059941847461 0.109156555690835 0.0464279496256747 0.061878453038674
"world" 0.0351000351000351 0.0413621949538122 0.0610525458911637 0.121755011523242 0.0368233705658525 0.0868055555555556 0.0670990829791993 0.0209916453251606 0.034820962219256 0.0486187845303867
"pyramus" 0.333450333450333 0 0 0 0 0 0 0 0.330799141082932 0
"daughter" 0.0175500175500175 0 0.0610525458911637 0.0869678653737444 0 0.0130208333333333 0.093938716170879 0.071371594105546 0.0232139748128373 0.132596685082873
"play" 0.204750204750205 0 0.0203508486303879 0.0434839326868722 0.0122744568552842 0.0564236111111111 0.0402594497875196 0.00839665813006423 0.197318785909117 0.0132596685082873
"wit" 0.0234000234000234 0.0137873983179374 0.00407016972607758 0.0913162586424316 0.0490978274211366 0.143229166666667 0.0357861775889063 0.0167933162601285 0.0232139748128373 0.12817679558011
"adriano" 0 0 0 0 0 0.486111111111111 0 0 0 0
"long" 0.0643500643500644 0.303322762994623 0.0325613578086206 0.0173935730747489 0.104332883269915 0.0477430555555556 0.031312905390293 0.0545782778454175 0.0638384307353027 0.0353591160220995
"grace" 0.0643500643500644 0 0.0569823761650861 0.0434839326868722 0.0490978274211366 0.125868055555556 0.0447327219861329 0.00839665813006423 0.0638384307353027 0.0707182320441989
"against" 0.0351000351000351 0.0413621949538122 0.077333224795474 0.0608775057616211 0.0920584264146311 0.0390625 0.0223663609930664 0.0587766069104496 0.034820962219256 0.0839779005524862
"bear" 0.0643500643500644 0.0137873983179374 0.0244210183564655 0.104361438448493 0.128881796980484 0.0217013888888889 0.031312905390293 0.0545782778454175 0.0638384307353027 0.0486187845303867
"faith" 0.0351000351000351 0 0.0651227156172412 0.0869678653737444 0.0245489137105683 0.0564236111111111 0.062625810780586 0.0335866325202569 0.034820962219256 0.101657458563536
"moth" 0.0292500292500293 0 0 0 0 0.421006944444444 0.00447327219861329 0 0.034820962219256 0
"shallow" 0 0 0.00407016972607758 0.0260903596121233 0.00613722842764208 0.0130208333333333 0.00447327219861329 0.398841261178051 0 0.00883977900552486
"evans" 0 0 0 0 0 0 0 0.449221209958437 0 0
"heaven" 0.0351000351000351 0.0275747966358748 0.0936139036997843 0.0478323259555594 0.0245489137105683 0.0564236111111111 0.0715723551778126 0.100759897560771 0.034820962219256 0.00883977900552486
"another" 0.0526500526500527 0.0137873983179374 0.0447718669868533 0.0652258990303083 0.0368233705658525 0.0260416666666667 0.0447327219861329 0.104958226625803 0.052231443328884 0.061878453038674
"gone" 0.0936000936000936 0.0137873983179374 0.0732630550693964 0.0217419663434361 0.0736467411317049 0.0390625 0.062625810780586 0.0419832906503212 0.0928558992513493 0.0220994475138122
"shylock" 0 0 0 0 0 0 0.474166853053008 0 0 0
"husband" 0 0 0.0529122064390085 0.00869678653737444 0.171842395973978 0 0.0447327219861329 0.134346530081028 0 0.0883977900552486
"quince" 0.304200304200304 0 0 0 0 0 0 0 0.307585166270095 0
"even" 0.0292500292500293 0.151661381497311 0.0366315275346982 0.0826194721050572 0.0736467411317049 0.0217013888888889 0.0805188995750391 0.0251899743901927 0.0290174685160467 0.061878453038674
"through" 0.163800163800164 0.206810974769061 0.0162806789043103 0.0260903596121233 0.0122744568552842 0.0347222222222222 0.0134198165958399 0.0251899743901927 0.162497823689861 0.0176795580110497
"show" 0.0526500526500527 0.0137873983179374 0.028491188082543 0.0565291124929339 0.0245489137105683 0.078125 0.0670990829791993 0.0461816197153533 0.052231443328884 0.0707182320441989
"boyet" 0 0 0 0 0 0.442708333333333 0 0 0 0
"fool" 0.0117000117000117 0 0.0569823761650861 0.15654215767274 0.0245489137105683 0.0651041666666667 0.0402594497875196 0.0167933162601285 0.0116069874064187 0.0707182320441989
"might" 0.0409500409500409 0.0965117882255618 0.0936139036997843 0.0608775057616211 0.0429605989934945 0.0477430555555556 0.031312905390293 0.0461816197153533 0.0406244559224653 0.0353591160220995
"boy" 0.0526500526500527 0 0.028491188082543 0.0347871461494978 0.0122744568552842 0.0651041666666667 0.0715723551778126 0.0965615684957387 0.052231443328884 0.0530386740331492
"brother" 0 0.068936991589687 0.0407016972607758 0.169587337478802 0.0675095127040628 0 0 0 0 0.159116022099448
"home" 0.0175500175500175 0.0275747966358748 0.0651227156172412 0.0260903596121233 0.257763593960967 0.0173611111111111 0.0357861775889063 0.0587766069104496 0.017410481109628 0.0132596685082873
"slender" 0 0 0 0.00434839326868722 0 0.00434027777777778 0 0.41563457743818 0 0
"dear" 0.0877500877500877 0 0.0610525458911637 0.0478323259555594 0.0368233705658525 0.0607638888888889 0.0581525385819727 0.00839665813006423 0.08705240554814 0.0397790055248619
"fear" 0.0994500994500994 0.0137873983179374 0.0366315275346982 0.0260903596121233 0.0429605989934945 0.0434027777777778 0.0670990829791993 0.0419832906503212 0.0986593929545586 0.0353591160220995
"countess" 0 0 0.40294680288168 0 0 0 0 0 0 0
"gentleman" 0.0292500292500293 0 0.130245431234482 0.0347871461494978 0.0184116852829262 0.0260416666666667 0.0447327219861329 0.0629749359754818 0.0290174685160467 0.0662983425414365
"st" 0.0643500643500644 0 0.0814033945215515 0.0478323259555594 0.116607340125199 0.0217013888888889 0.062625810780586 0.00839665813006423 0.0638384307353027 0.0265193370165746
"stand" 0.0643500643500644 0.0137873983179374 0.0447718669868533 0.0173935730747489 0.0368233705658525 0.0390625 0.0984119883694923 0.0461816197153533 0.0638384307353027 0.0574585635359116
"death" 0.076050076050076 0.0137873983179374 0.0691928853433188 0.0304387528808105 0.0552350558487787 0.0303819444444444 0.0447327219861329 0.0167933162601285 0.0754454181417213 0.0751381215469613
"still" 0.0468000468000468 0.124086584861437 0.0366315275346982 0.0434839326868722 0.0490978274211366 0.0998263888888889 0.0492059941847461 0.0293883034552248 0.0464279496256747 0.0220994475138122
"hast" 0.0936000936000936 0 0.0407016972607758 0.0521807192242466 0.079783969559347 0.0390625 0.0447327219861329 0.0167933162601285 0.0928558992513493 0.030939226519337
"himself" 0.0409500409500409 0.0551495932717496 0.0691928853433188 0.0347871461494978 0.0490978274211366 0.0173611111111111 0.0536792663833594 0.0587766069104496 0.0406244559224653 0.0707182320441989
"keep" 0.0526500526500527 0 0.0407016972607758 0.0478323259555594 0.0490978274211366 0.0694444444444444 0.0447327219861329 0.0671732650405139 0.052231443328884 0.0353591160220995
"puck" 0.280800280800281 0 0 0 0 0 0 0 0.284371191457257 0
"thing" 0.0643500643500644 0 0.0366315275346982 0.0869678653737444 0.0245489137105683 0.0434027777777778 0.0447327219861329 0.0293883034552248 0.0638384307353027 0.0662983425414365
"answer" 0.0351000351000351 0 0.077333224795474 0.039135539418185 0.0613722842764208 0.0130208333333333 0.062625810780586 0.0209916453251606 0.034820962219256 0.106077348066298
"face" 0.0526500526500527 0.0827243899076244 0.028491188082543 0.0130451798060617 0.079783969559347 0.112847222222222 0.0268396331916797 0.0167933162601285 0.052231443328884 0.0574585635359116
"head" 0.0702000702000702 0.0413621949538122 0.0244210183564655 0.0434839326868722 0.0306861421382104 0.0477430555555556 0.0581525385819727 0.0671732650405139 0.069641924438512 0.0353591160220995
